,date,song_name,url,lyric,song_origin,lyric_token
0,2021-03,Hold On,https://mojim.com//twy107945x51x1.htm,"You know you can call me if you need someone I'll pick up the pieces if you come undone Painting stars up on your ceiling'Cause you wish that you could find some feeling, yeah, you You know you can call me if you need someone I need you to hold on Heaven is a place not too far away We all know I should be the one to say we all make mistakes Take my hand and hold on Tell me everything that you need to say'Cause I know how it feels to be someone Feels to be someone who loses their way You're looking for answers in a place unknown You need the connection but you can't get close Painting stars up on your ceiling'Cause you wish that you could find some feeling, yeah, you You know you can call me if you need someone I need you to hold on Heaven is a place not too far away We all know I should be the one to say we all make mistakes Take my hand and hold on Tell me everything that you need to say'Cause I know how it feels to be someone Feels to be someone who loses their way Midnight till morning, call if you need somebody I will be there for you Midnight till morning, call if you need somebody I will be there for you I need you to hold on Heaven is a place not too far away We all know I should be the one to say we all make mistakes Take my hand and hold on Tell me everything that you need to say'Cause I know how it feels to be someone Feels to be someone who loses their way Midnight till morning, call if you need somebody I will be there for you Midnight till morning, call if you need somebody I will be there for you",Hold On,"['know', 'call', 'need', 'someone', ""'ll"", 'pick', 'pieces', 'come', 'undone', 'Painting', 'stars', ""ceiling'Cause"", 'wish', 'could', 'find', 'feeling', ',', 'yeah', ',', 'know', 'call', 'need', 'someone', 'need', 'hold', 'Heaven', 'place', 'far', 'away', 'know', 'one', 'say', 'make', 'mistakes', 'Take', 'hand', 'hold', 'Tell', 'everything', 'need', ""say'Cause"", 'know', 'feels', 'someone', 'Feels', 'someone', 'loses', 'way', ""'re"", 'looking', 'answers', 'place', 'unknown', 'need', 'connection', 'ca', ""n't"", 'get', 'close', 'Painting', 'stars', ""ceiling'Cause"", 'wish', 'could', 'find', 'feeling', ',', 'yeah', ',', 'know', 'call', 'need', 'someone', 'need', 'hold', 'Heaven', 'place', 'far', 'away', 'know', 'one', 'say', 'make', 'mistakes', 'Take', 'hand', 'hold', 'Tell', 'everything', 'need', ""say'Cause"", 'know', 'feels', 'someone', 'Feels', 'someone', 'loses', 'way', 'Midnight', 'till', 'morning', ',', 'call', 'need', 'somebody', 'Midnight', 'till', 'morning', ',', 'call', 'need', 'somebody', 'need', 'hold', 'Heaven', 'place', 'far', 'away', 'know', 'one', 'say', 'make', 'mistakes', 'Take', 'hand', 'hold', 'Tell', 'everything', 'need', ""say'Cause"", 'know', 'feels', 'someone', 'Feels', 'someone', 'loses', 'way', 'Midnight', 'till', 'morning', ',', 'call', 'need', 'somebody', 'Midnight', 'till', 'morning', ',', 'call', 'need', 'somebody']"
1,2021-03,2 Much,https://mojim.com//twy107945x52x1.htm,Injustice anywhere is a threat to justice everywhere Maybe I stare too much Maybe not long enough Funny how I forget to blink But when you let down your hair Dancin' like no one's there I know I'm where I'm s'posed to be I say I love you under my breath More times than you can digest It's music every time I hear your name Your head's layin' right on my chest Sun's up and I still ain't got no rest Don't wanna close my eyes I'm scared I'll miss too much Don't wanna fall asleep I'd rather fall in love When I can't feel you I feel out of touch Two seconds without you's like two months Don't wanna close my eyes I'm scared I'll miss too much Don't wanna fall asleep I'd rather fall in love'Cause eternity with you ain't long enough Two seconds without you's like two months And that's too much I love the way you love your mom And take on all your friends problems And still somehow stop the world for us I still relive the second I met my biggest blessing Prayed for you look what God has done Say I love you under my breath More times than you could digest Music every time I hear your name Your head's laying right on my chest Sun's up and I still ain't got no rest Don't wanna close my eyes I'm scared I'll miss too much Don't wanna fall asleep I'd rather fall in love When I can't feel you I feel out of touch Two seconds without you's like two months Don't wanna close my eyes I'm scared I'll miss too much Don't wanna fall asleep I'd rather fall in love'Cause eternity with you ain't long enough Two seconds without you's like two months And that's too much,2 Much,"['Injustice', 'anywhere', 'threat', 'justice', 'everywhere', 'Maybe', 'stare', 'much', 'Maybe', 'long', 'enough', 'Funny', 'forget', 'blink', 'let', 'hair', 'Dancin', ""'"", 'like', 'one', ""'s"", 'know', ""'m"", ""'m"", ""s'posed"", 'say', 'love', 'breath', 'times', 'digest', ""'s"", 'music', 'every', 'time', 'hear', 'name', 'head', ""'s"", 'layin', ""'"", 'right', 'chest', 'Sun', ""'s"", 'still', 'ai', ""n't"", 'got', 'rest', ""n't"", 'wan', 'na', 'close', 'eyes', ""'m"", 'scared', ""'ll"", 'miss', 'much', ""n't"", 'wan', 'na', 'fall', 'asleep', ""'d"", 'rather', 'fall', 'love', 'ca', ""n't"", 'feel', 'feel', 'touch', 'Two', 'seconds', 'without', ""'s"", 'like', 'two', 'months', ""n't"", 'wan', 'na', 'close', 'eyes', ""'m"", 'scared', ""'ll"", 'miss', 'much', ""n't"", 'wan', 'na', 'fall', 'asleep', ""'d"", 'rather', 'fall', ""love'Cause"", 'eternity', 'ai', ""n't"", 'long', 'enough', 'Two', 'seconds', 'without', ""'s"", 'like', 'two', 'months', ""'s"", 'much', 'love', 'way', 'love', 'mom', 'take', 'friends', 'problems', 'still', 'somehow', 'stop', 'world', 'us', 'still', 'relive', 'second', 'met', 'biggest', 'blessing', 'Prayed', 'look', 'God', 'done', 'Say', 'love', 'breath', 'times', 'could', 'digest', 'Music', 'every', 'time', 'hear', 'name', 'head', ""'s"", 'laying', 'right', 'chest', 'Sun', ""'s"", 'still', 'ai', ""n't"", 'got', 'rest', ""n't"", 'wan', 'na', 'close', 'eyes', ""'m"", 'scared', ""'ll"", 'miss', 'much', ""n't"", 'wan', 'na', 'fall', 'asleep', ""'d"", 'rather', 'fall', 'love', 'ca', ""n't"", 'feel', 'feel', 'touch', 'Two', 'seconds', 'without', ""'s"", 'like', 'two', 'months', ""n't"", 'wan', 'na', 'close', 'eyes', ""'m"", 'scared', ""'ll"", 'miss', 'much', ""n't"", 'wan', 'na', 'fall', 'asleep', ""'d"", 'rather', 'fall', ""love'Cause"", 'eternity', 'ai', ""n't"", 'long', 'enough', 'Two', 'seconds', 'without', ""'s"", 'like', 'two', 'months', ""'s"", 'much']"
2,2021-03,Deserve You,https://mojim.com//twy107945x52x2.htm,"When I'm in my thoughts sometimes It's hard to believe I'm the person you think I am The person that you tell me you love I'm on my ten thousandth life Nine thousand, nine hundred, ninety nine and it slipped my hands But this the one I'm not giving up Night after night you fall asleep on me I'm praying that I don't go back to who I was I feel like I don't deserve you tonight It's in the way that you hold me I don't deserve you tonight It's in the things that you show me I need you, don't let me go Need you, don't let me go, I feel like I don't de-, I don't de-, I don't deserve you tonight I can tend to hold things back I need you more than I let you believe I do'Cause you could think it might be too much, oh yeah I don't want to beat my past Oh when we kiss I'm alive and I feel brand new There's nothing that I want more than us Night after night you fall asleep on me I'm praying that I don't go back to who I was I feel like I don't deserve you tonight It's in the way that you hold me I don't deserve you tonight It's in the things that you show me I need you, don't let me go Need you, don't let me go I feel like I don't de-, I don't de-, I don't deserve you tonight Somewhere in the sky The way your body fits on mine When you give in to me I'm so high but I'm falling Uh, and now my eyes are locked on you As you dance around the room And finally I'm right where I belong I feel like I don't deserve you tonight It's in the way that you hold me I don't deserve you tonight It's in the things that you show me I need you, don't let me go Need you, don't let me go I feel like I don't de-, I don't de-, I don't deserve you tonight(I don't deserve you)No, I don't, no(I don't deserve you)Gotta need you I can't breathe without you",Deserve You,"[""'m"", 'thoughts', 'sometimes', ""'s"", 'hard', 'believe', ""'m"", 'person', 'think', 'person', 'tell', 'love', ""'m"", 'ten', 'thousandth', 'life', 'Nine', 'thousand', ',', 'nine', 'hundred', ',', 'ninety', 'nine', 'slipped', 'hands', 'one', ""'m"", 'giving', 'Night', 'night', 'fall', 'asleep', ""'m"", 'praying', ""n't"", 'go', 'back', 'feel', 'like', ""n't"", 'deserve', 'tonight', ""'s"", 'way', 'hold', ""n't"", 'deserve', 'tonight', ""'s"", 'things', 'show', 'need', ',', ""n't"", 'let', 'go', 'Need', ',', ""n't"", 'let', 'go', ',', 'feel', 'like', ""n't"", 'de-', ',', ""n't"", 'de-', ',', ""n't"", 'deserve', 'tonight', 'tend', 'hold', 'things', 'back', 'need', 'let', 'believe', ""do'Cause"", 'could', 'think', 'might', 'much', ',', 'oh', 'yeah', ""n't"", 'want', 'beat', 'past', 'Oh', 'kiss', ""'m"", 'alive', 'feel', 'brand', 'new', ""'s"", 'nothing', 'want', 'us', 'Night', 'night', 'fall', 'asleep', ""'m"", 'praying', ""n't"", 'go', 'back', 'feel', 'like', ""n't"", 'deserve', 'tonight', ""'s"", 'way', 'hold', ""n't"", 'deserve', 'tonight', ""'s"", 'things', 'show', 'need', ',', ""n't"", 'let', 'go', 'Need', ',', ""n't"", 'let', 'go', 'feel', 'like', ""n't"", 'de-', ',', ""n't"", 'de-', ',', ""n't"", 'deserve', 'tonight', 'Somewhere', 'sky', 'way', 'body', 'fits', 'mine', 'give', ""'m"", 'high', ""'m"", 'falling', 'Uh', ',', 'eyes', 'locked', 'dance', 'around', 'room', 'finally', ""'m"", 'right', 'belong', 'feel', 'like', ""n't"", 'deserve', 'tonight', ""'s"", 'way', 'hold', ""n't"", 'deserve', 'tonight', ""'s"", 'things', 'show', 'need', ',', ""n't"", 'let', 'go', 'Need', ',', ""n't"", 'let', 'go', 'feel', 'like', ""n't"", 'de-', ',', ""n't"", 'de-', ',', ""n't"", 'deserve', 'tonight', '(', ""n't"", 'deserve', ')', ',', ""n't"", ',', '(', ""n't"", 'deserve', ')', 'Got', 'ta', 'need', 'ca', ""n't"", 'breathe', 'without']"
3,2021-03,As I Am,https://mojim.com//twy107945x52x3.htm,"feat. Khalid By myself sometimes To give my mind some space Yeah I know, yeah I know that it hurts When I push your love away, I hate myself When I tell you lies So your heart won't break Yeah I know, yeah I know that I made my fair share of mistakes Sometimes, I don't know why you love me Sometimes, I don't know why you care Take me, with the good and the ugly Say, I'm not going anywhere Take me as I am, swear I'll do the best I can, say I'm not going anywhere Take me as I am, swear I'll do the best I can, say I'm not going anywhere Thousand miles apart, yeah you're the one that holds my heart It's no surprise And I tell you all the time And when life gets way too hard I'll meet you in the stars, you know I will I'll keep you near, mmm as I wipe away your tears, mmm (Yes) Sometimes, I don't know why you love me Sometimes, I don't know why you care Take me, with the good and the ugly Say, I'm not going anywhere Take me as I am, swear I'll do the best I can, say I'm not going anywhere (Yeah)Take me as I am, swear I'll do the best I can, say I'm not going anywhere You were there for me when I was acting selfish And you prayed for me when I was out of faith You believed in me when ain't nobody else did It's a miracle you didn't run away You were there for me when I was acting selfish And you prayed for me when I was out of faith You believed in me when ain't nobody else did It's a miracle you didn't run away Sometimes, I don't know why you love me Sometimes, I don't know why you care Take me, with the good and the ugly Say, I'm not going anywhere",As I Am,"['feat', '.', 'Khalid', 'sometimes', 'give', 'mind', 'space', 'Yeah', 'know', ',', 'yeah', 'know', 'hurts', 'push', 'love', 'away', ',', 'hate', 'tell', 'lies', 'heart', 'wo', ""n't"", 'break', 'Yeah', 'know', ',', 'yeah', 'know', 'made', 'fair', 'share', 'mistakes', 'Sometimes', ',', ""n't"", 'know', 'love', 'Sometimes', ',', ""n't"", 'know', 'care', 'Take', ',', 'good', 'ugly', 'Say', ',', ""'m"", 'going', 'anywhere', 'Take', ',', 'swear', ""'ll"", 'best', ',', 'say', ""'m"", 'going', 'anywhere', 'Take', ',', 'swear', ""'ll"", 'best', ',', 'say', ""'m"", 'going', 'anywhere', 'Thousand', 'miles', 'apart', ',', 'yeah', ""'re"", 'one', 'holds', 'heart', ""'s"", 'surprise', 'tell', 'time', 'life', 'gets', 'way', 'hard', ""'ll"", 'meet', 'stars', ',', 'know', ""'ll"", 'keep', 'near', ',', 'mmm', 'wipe', 'away', 'tears', ',', 'mmm', '(', 'Yes', ')', 'Sometimes', ',', ""n't"", 'know', 'love', 'Sometimes', ',', ""n't"", 'know', 'care', 'Take', ',', 'good', 'ugly', 'Say', ',', ""'m"", 'going', 'anywhere', 'Take', ',', 'swear', ""'ll"", 'best', ',', 'say', ""'m"", 'going', 'anywhere', '(', 'Yeah', ')', 'Take', ',', 'swear', ""'ll"", 'best', ',', 'say', ""'m"", 'going', 'anywhere', 'acting', 'selfish', 'prayed', 'faith', 'believed', 'ai', ""n't"", 'nobody', 'else', ""'s"", 'miracle', ""n't"", 'run', 'away', 'acting', 'selfish', 'prayed', 'faith', 'believed', 'ai', ""n't"", 'nobody', 'else', ""'s"", 'miracle', ""n't"", 'run', 'away', 'Sometimes', ',', ""n't"", 'know', 'love', 'Sometimes', ',', ""n't"", 'know', 'care', 'Take', ',', 'good', 'ugly', 'Say', ',', ""'m"", 'going', 'anywhere']"
4,2021-03,Off My Face,https://mojim.com//twy107945x52x4.htm,One touch and you got me stoned Higher than I've ever known You call the shots and I'll follow Sunrise but the night's still young No words but we're speaking tongues If you let me I might say too much Your touch blurred my vision It's your world and I'm just in it Even sober I'm not thinking straight'Cause I'm off my face in love with you I'm out my head so into you And I don't know how you do it But I'm forever ruined by you O-o-oh Can't sleep 'cause I'm way too buzzed Too late now you're in my blood I don't hate the way you keep me up Your touch blurred my vision It's your world and I'm just in it Even sober I'm not thinking straight'Cause I'm off my face in love with you I'm out my head so into you And I don't know how you do it But I'm forever ruined by you O-o-oh'Cause I'm off my face in love with you I'm out my head so into you And I don't know how you do it But I'm forever ruined by you O-o-oh By you O-o-oh,Off My Face,"['One', 'touch', 'got', 'stoned', 'Higher', ""'ve"", 'ever', 'known', 'call', 'shots', ""'ll"", 'follow', 'Sunrise', 'night', ""'s"", 'still', 'young', 'words', ""'re"", 'speaking', 'tongues', 'let', 'might', 'say', 'much', 'touch', 'blurred', 'vision', ""'s"", 'world', ""'m"", 'Even', 'sober', ""'m"", 'thinking', ""straight'Cause"", ""'m"", 'face', 'love', ""'m"", 'head', ""n't"", 'know', ""'m"", 'forever', 'ruined', 'O-o-oh', 'Ca', ""n't"", 'sleep', ""'cause"", ""'m"", 'way', 'buzzed', 'late', ""'re"", 'blood', ""n't"", 'hate', 'way', 'keep', 'touch', 'blurred', 'vision', ""'s"", 'world', ""'m"", 'Even', 'sober', ""'m"", 'thinking', ""straight'Cause"", ""'m"", 'face', 'love', ""'m"", 'head', ""n't"", 'know', ""'m"", 'forever', 'ruined', ""O-o-oh'Cause"", ""'m"", 'face', 'love', ""'m"", 'head', ""n't"", 'know', ""'m"", 'forever', 'ruined', 'O-o-oh', 'O-o-oh']"
5,2021-03,Holy,https://mojim.com//twy107945x52x5.htm,"feat. Chance The Rapper I hear a lot about sinners Don't think that I'll be a saint But I might go down to the river'Cause the way that the sky opens up when we touch Yeah, it's makin' me say That the way you hold me, hold me, hold me, hold me, hold me Feels so holy, holy, holy, holy, holy On God Runnin' to the altar like a track star Can't wait another second'Cause the way you hold me, hold me, hold me, hold me, hold me Feels so holy I don't do well with the drama And, no, I can't stand it being fake(No, no, no, no, no, no, no, no)I don't believe in nirvana But the way that we love in the night gave me life Baby, I can't explain That the way you hold me, hold me, hold me, hold me, hold me Feels so holy, holy, holy, holy, holy On God Runnin' to the altar like a track star Can't wait another second'Cause the way you hold me, hold me, hold me, hold me, hold me Feels so holy They say we're too young and The pimps and the players say, 'Don't go crushin''Wise men say fools rush in But I don't know (Ah-ah-ah-ah)They say we're too young and The pimps and the players say, 'Don't go crushin'' Wise men say fools rush in But I don't know (Chance the Rapper)The first step pleases the Father Might be the hardest to take But when you come out of the water I'm a believer, my heart is fleshy Life is short with a temper like Joe Pesci They always come and sing your praises, your name is catchy But they don't see you how I see you, Parlay and Desi Cross, Tween, Tween, Hesi' hit the jet speed When they get messy, go lefty like Lionel Messi Let's take a trip and get the Vespas or rent a Jet Ski I know the spots that got the best weed, we goin' next week I wanna honor, wanna honor you, bride's groom, I'm my father's child I know when the son takes the first steps, the Father's proud (Yes)If you make it to the water, He'll part the clouds (Uh)I know He made you a snack like Oscar Proud (Mwah)Suffer it to be so now gotta clean it up (Ooh)Formalize the union in communion, He can trust (Woo)I know I ain't leavin' you like I know He ain't leavin' us (Ah)I know we believe in God, and I know God believes in us'Cause the way you hold me, hold me, hold me, hold me, hold me Feels so holy, holy, holy, holy, holy On God Runnin' to the altar like a track star Can't wait another second, on God Runnin' to the altar like a track star Can't wait another second, on God Runnin' to the altar like a track star Can't wait another second'Cause the way you hold me, hold me, hold me, hold me Feels so ho-ho-ho-holy",Holy,"['feat', '.', 'Chance', 'Rapper', 'hear', 'lot', 'sinners', ""n't"", 'think', ""'ll"", 'saint', 'might', 'go', ""river'Cause"", 'way', 'sky', 'opens', 'touch', 'Yeah', ',', ""'s"", 'makin', ""'"", 'say', 'way', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', 'Feels', 'holy', ',', 'holy', ',', 'holy', ',', 'holy', ',', 'holy', 'God', 'Runnin', ""'"", 'altar', 'like', 'track', 'star', 'Ca', ""n't"", 'wait', 'another', ""second'Cause"", 'way', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', 'Feels', 'holy', ""n't"", 'well', 'drama', ',', ',', 'ca', ""n't"", 'stand', 'fake', '(', ',', ',', ',', ',', ',', ',', ',', ')', ""n't"", 'believe', 'nirvana', 'way', 'love', 'night', 'gave', 'life', 'Baby', ',', 'ca', ""n't"", 'explain', 'way', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', 'Feels', 'holy', ',', 'holy', ',', 'holy', ',', 'holy', ',', 'holy', 'God', 'Runnin', ""'"", 'altar', 'like', 'track', 'star', 'Ca', ""n't"", 'wait', 'another', ""second'Cause"", 'way', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', 'Feels', 'holy', 'say', ""'re"", 'young', 'pimps', 'players', 'say', ',', ""'Do"", ""n't"", 'go', 'crushin', ""''"", 'Wise', 'men', 'say', 'fools', 'rush', ""n't"", 'know', '(', 'Ah-ah-ah-ah', ')', 'say', ""'re"", 'young', 'pimps', 'players', 'say', ',', ""'Do"", ""n't"", 'go', 'crushin', ""''"", 'Wise', 'men', 'say', 'fools', 'rush', ""n't"", 'know', '(', 'Chance', 'Rapper', ')', 'first', 'step', 'pleases', 'Father', 'Might', 'hardest', 'take', 'come', 'water', ""'m"", 'believer', ',', 'heart', 'fleshy', 'Life', 'short', 'temper', 'like', 'Joe', 'Pesci', 'always', 'come', 'sing', 'praises', ',', 'name', 'catchy', ""n't"", 'see', 'see', ',', 'Parlay', 'Desi', 'Cross', ',', 'Tween', ',', 'Tween', ',', 'Hesi', ""'"", 'hit', 'jet', 'speed', 'get', 'messy', ',', 'go', 'lefty', 'like', 'Lionel', 'Messi', 'Let', ""'s"", 'take', 'trip', 'get', 'Vespas', 'rent', 'Jet', 'Ski', 'know', 'spots', 'got', 'best', 'weed', ',', 'goin', ""'"", 'next', 'week', 'wan', 'na', 'honor', ',', 'wan', 'na', 'honor', ',', 'bride', ""'s"", 'groom', ',', ""'m"", 'father', ""'s"", 'child', 'know', 'son', 'takes', 'first', 'steps', ',', 'Father', ""'s"", 'proud', '(', 'Yes', ')', 'make', 'water', ',', ""'ll"", 'part', 'clouds', '(', 'Uh', ')', 'know', 'made', 'snack', 'like', 'Oscar', 'Proud', '(', 'Mwah', ')', 'Suffer', 'got', 'ta', 'clean', '(', 'Ooh', ')', 'Formalize', 'union', 'communion', ',', 'trust', '(', 'Woo', ')', 'know', 'ai', ""n't"", 'leavin', ""'"", 'like', 'know', 'ai', ""n't"", 'leavin', ""'"", 'us', '(', 'Ah', ')', 'know', 'believe', 'God', ',', 'know', 'God', 'believes', ""us'Cause"", 'way', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', 'Feels', 'holy', ',', 'holy', ',', 'holy', ',', 'holy', ',', 'holy', 'God', 'Runnin', ""'"", 'altar', 'like', 'track', 'star', 'Ca', ""n't"", 'wait', 'another', 'second', ',', 'God', 'Runnin', ""'"", 'altar', 'like', 'track', 'star', 'Ca', ""n't"", 'wait', 'another', 'second', ',', 'God', 'Runnin', ""'"", 'altar', 'like', 'track', 'star', 'Ca', ""n't"", 'wait', 'another', ""second'Cause"", 'way', 'hold', ',', 'hold', ',', 'hold', ',', 'hold', 'Feels', 'ho-ho-ho-holy']"
6,2021-03,Unstable,https://mojim.com//twy107945x52x6.htm,"feat. The Kid LAROISometimes I think I overthink And I start to feel anxiety There were times I couldn't even breathe But you never once abandoned me I tried to scare you Scare you away Showed you the door You adored me anyway When I was broken in pieces You were my peace of mind You were my peace of mind Yeah you love, yeah you love, you loved me When I was unstable Never judge, never judge, never judged me When I was unable To love myself, to trust myself Yeah you love, yeah you love, you loved me When I was unstable White knuckles tryna own my sanity Not every wound is the kind that bleeds Never know when my mind's gonna turn on me But you're the one I call for security These memories have been toxic I tried to ween and get off it Through everything you been my rock I think you're the only thing I didn't get wrong Oh I know God was listening Every night when I would pray You're an angel watching over me All I need I tried to scare you Scare you away Showed you the door You adored me anyway When I was broken in pieces You were my peace of mind You were my peace of mind Yeah you love, yeah you love, you loved me When I was unstable Never judge, never judge, never judged me When I was unable To love myself, to trust myself Yeah you love, yeah you love, you loved me When I was unstable",Unstable,"['feat', '.', 'Kid', 'LAROISometimes', 'think', 'overthink', 'start', 'feel', 'anxiety', 'times', 'could', ""n't"", 'even', 'breathe', 'never', 'abandoned', 'tried', 'scare', 'Scare', 'away', 'Showed', 'door', 'adored', 'anyway', 'broken', 'pieces', 'peace', 'mind', 'peace', 'mind', 'Yeah', 'love', ',', 'yeah', 'love', ',', 'loved', 'unstable', 'Never', 'judge', ',', 'never', 'judge', ',', 'never', 'judged', 'unable', 'love', ',', 'trust', 'Yeah', 'love', ',', 'yeah', 'love', ',', 'loved', 'unstable', 'White', 'knuckles', 'tryna', 'sanity', 'every', 'wound', 'kind', 'bleeds', 'Never', 'know', 'mind', ""'s"", 'gon', 'na', 'turn', ""'re"", 'one', 'call', 'security', 'memories', 'toxic', 'tried', 'ween', 'get', 'everything', 'rock', 'think', ""'re"", 'thing', ""n't"", 'get', 'wrong', 'Oh', 'know', 'God', 'listening', 'Every', 'night', 'would', 'pray', ""'re"", 'angel', 'watching', 'need', 'tried', 'scare', 'Scare', 'away', 'Showed', 'door', 'adored', 'anyway', 'broken', 'pieces', 'peace', 'mind', 'peace', 'mind', 'Yeah', 'love', ',', 'yeah', 'love', ',', 'loved', 'unstable', 'Never', 'judge', ',', 'never', 'judge', ',', 'never', 'judged', 'I', 'unable', 'love', ',', 'trust', 'Yeah', 'love', ',', 'yeah', 'love', ',', 'loved', 'I', 'unstable']"
7,2021-03,MLK Interlude,https://mojim.com//twy107945x52x7.htm,"I say to you this morning That if you have never found something so dear And so precious to you that you will die for it, then you aren't fit to live You may be 38 years old as I happen to be And one day some great opportunity stands before you And calls upon you to stand up for some great principle Some great issue, some great cause And you refuse to do it because you are afraid You refuse to do it because you want to live longer You're afraid that you will lose your job Or you're afraid that you will be criticized Or that you will lose your popularity Or you're afraid that somebody will stab you or shoot At you or bomb your house And so you refuse to take the stand Well you may go on and live until you are 90But you're just as dead at 38 as you would be at 90And the sensation of breathing in your life is But the belated announcement of an earlier death of the spirit You died when you refused to stand up for right You died when you refused to stand up for truth You died when you refused to stand up for justice",MLK Interlude,"['say', 'morning', 'never', 'found', 'something', 'dear', 'precious', 'die', ',', ""n't"", 'fit', 'live', 'may', '38', 'years', 'old', 'happen', 'one', 'day', 'great', 'opportunity', 'stands', 'calls', 'upon', 'stand', 'great', 'principle', 'great', 'issue', ',', 'great', 'cause', 'refuse', 'afraid', 'refuse', 'because', 'want', 'live', 'longer', ""'re"", 'afraid', 'lose', 'job', ""'re"", 'afraid', 'criticized', 'lose', 'popularity', ""'re"", 'afraid', 'somebody', 'stab', 'shoot', 'bomb', 'house', 'refuse', 'take', 'stand', 'Well', 'may', 'go', 'live', '90But', ""'re"", 'dead', '38', 'would', 'at', '90And', 'sensation', 'breathing', 'life', 'belated', 'announcement', 'earlier', 'death', 'spirit', 'died', 'refused', 'stand', 'right', 'died', 'refused', 'stand', 'truth', 'died', 'refused', 'stand', 'justice']"
8,2021-03,Die For You,https://mojim.com//twy107945x52x8.htm,feat. Dominic Fike,Die For You,"['feat', '.', 'Dominic', 'Fike']"
