,date,song_name,url,lyric
44,2015-11,Love Yourself,https://mojim.com//twy107945x37x5.htm,"作詞：Ed Sheeran, Justin Biever作曲：Ed Sheeran, Justin BieverFor all the times that you rain on my paradeAnd all the clubs you get in using my nameYou think you broke my heart, oh girl for goodness sakeYou think I'm crying, on my own, well I ain'tAnd I didn't wanna write a songCause I didn't want anyone thinking I still careI don't but, you still hit my phone upAnd baby I'll be moving onAnd I think you should be somethingI don't wanna hold backMaybe you should know thatMy mama don't like you and she likes everyoneAnd I never like to admit that I was wrongAnd I've been so caught up in my job, didn't see what's going onBut now I know, I'm better sleeping on my ownCause if you like the way you look that muchOh baby you should go and love yourselfAnd if you think that I'm still holding on to somethingYou should go and love yourselfBut when you told me that you hated my friendsThe only problem was with you and not themAnd every time you told me my opinion was wrongAnd tried to make me forget where I came fromAnd I didn't wanna write a songCause I didn't want anyone thinking I still careI don't but, you still hit my phone up And baby I'll be moving on and I think you should be somethingI don't wanna hold backMaybe you should know thatMy mama don't like you and she likes everyoneAnd I never like to admit that I was wrongAnd I've been so caught up in my job, didn't see what's going onBut now I know, I'm better sleeping on my ownCause if you like the way you look that muchOh baby you should go and love yourselfAnd if you think that I'm still holding on to somethingYou should go and love yourselfFor all the times that you made me feel smallFell in love, now I fear nothing at allI never felt so low when I was vulnerableWas I a fool to let you break down my walls?Cause if you like the way you look that muchOh baby you should go and love yourselfAnd if you think that I'm still holding on to somethingYou should go and love yourselfCause if you like the way you look that muchOh baby you should go and love yourselfAnd if you think that I'm still holding on to somethingYou should go and love yourself[00:00.00]For all the times that you rain on my parade[00:05.46]And all the clubs you get in using my name[00:10.13]You think you broke my heart, oh girl for goodness sake[00:15.05]You think I'm crying, oh my oh, well I ain't[00:19.82]And I didn't wanna write a song cause I didn't want anyone thinking I still care[00:25.49]I don't but, you still hit my phone up[00:29.59]And baby I be movin' on and I think you should be somethin'[00:34.04]I don't wanna hold back, maybe you should know that[00:38.97]My mama don't like you and she likes everyone[00:43.68]And I never like to admit that I was wrong[00:48.44]And I've been so caught up in my job, didn't see what's going on[00:53.52]And now I know, I'm better sleeping on my own[00:58.18]Cause if you like the way you look that much[01:02.82]Oh baby you should go and love yourself[01:07.70]And if you think that I'm still holdin' on to somethin'[01:13.48]You should go and love yourself[01:17.57]But when you told me that you hated my friends[01:22.25]The only problem was with you and not them[01:26.94]And every time you told me my opinion was wrong[01:31.99]And tried to make me forget where I came from[01:36.64]And I didn't wanna write a song cause I didn't want anyone thinking I still careI don't but, you still hit my phone up[01:46.35]And baby I be movin' on and I think you should be somethin'[01:50.71]I don't wanna hold back, maybe you should know that[01:55.82]My mama don't like you and she likes everyone[02:00.43]And I never like to admit that I was wrong[02:05.26]And I've been so caught up in my job, didn't see what's going on[02:10.16]And now I know, I'm better sleeping on my own[02:14.94]Cause if you like the way you look that much[02:19.54]Oh baby you should go and love yourself[02:24.44]And if you think that I'm still holdin' on to somethin'[02:30.06]You should go and love yourself[02:53.53]For all the times you made me feel small[02:58.31]I fell in love, now I fear nothin' at all[03:02.92]I never felt so low when I was vulnerable[03:07.75]Was I a fool to let you break down my walls?[03:12.81]Cause if you like the way you look that much[03:17.21]Oh baby you should go and love yourself[03:22.20]And if you think that I'm still holdin' on to somethin'[03:27.75]You should go and love yourself[03:32.09]Cause if you like the way you look that much[03:36.07]Oh baby you should go and love yourself[03:41.27]And if you think that I'm still holdin' on to somethin'[03:46.67]You should go and love yourself[03:50.65] 感謝 Hin Jai  提供歌詞 感謝 shupon  提供動態歌詞 感謝 Chi #Anne. 伯賢老婆 布丁 畫心  修正歌詞
"
45,2015-11,Company,https://mojim.com//twy107945x37x6.htm,"Can we, we keep, keep each other companyMaybe we, can be, be each other's companyOh companyLet's set each other's lonely nightsBe each other's paradiseNeed a picture for my frameSomeone to share my ringTell me what you wanna drinkI tell you what I got in mindOh I don't know your nameBut I feel like that's gonna changeYou ain't gotta be my lover for you to call me babyNever been around no pressure, ain't that seriousCan we, we keep, keep each other companyMaybe we, can be, be each other's companyOh companyIt ain't about the complicationsI'm all about the elevationWe can keep it goin' up Oh, don't miss out on usJust wanna have a conversationForget about the obligationsMaybe we can stay in touchOh that ain't doin' too muchYou ain't gotta be my lover for me to call you babyNever been around no pressure, ain't that serious noCan we, we keep, keep each other companyMaybe we, can be, be each other's companyOh companyCan we be, can we be, be each other's companyBe each other's companyJust be each other's companyBe each others companyCan we, we keep, keep each other companyMaybe we, can be, be each other's companyOh company 感謝 Hin Jai  提供歌詞
"
46,2015-11,No Pressure,https://mojim.com//twy107945x37x7.htm,"You don't gotta answer none of my callsI'm believin' you'll pick up one dayI don't wanna add to your pain at allI'm praying that time makes a change in your lifeI'm realizing how much you made a change in my lifeAnd I don't wanna spend it with nobody elseHear me...?Don't nobody deserve myselfOh no, baby what I'm saying isYou ain't gotta make your mind upYou ain't gotta make your mind up right nowRight now, don't rush, no pressureYou ain't gotta make your mind upYou ain't gotta make your mind up right nowCalm down, don't rush, no pressureThought that you were in it for the paperNever thought I'd take you seriousNow I need you, not a moment laterLosin' it, I'm so deliriousAnd I'ma put up a fight for itNever give up a love like thisFinally I found someoneThat can do me like no otherTalking to my conscienceI made a few mistakesI did it to myselfI'm the only one to blame I know you need a little while to believe againTo love againYou ain't gotta make your mind upYou ain't gotta make your mind up right nowRight now, don't rush, no pressureYou ain't gotta make your mind upYou ain't gotta make your mind up right nowI'll be waiting for youDon't rush, no pressureYou ain't gotta make your mind upYou ain't gotta make your mind up right nowRight now, don't rush, no pressureYou ain't gotta make your mind upYou ain't gotta make your mind up right nowI'll stillDon't rush, no pressurePut my key in the ignitionDon't rush it girl, just stretch it out for meI know that you ain't got no place to leaveGirl I need your attentionAnd every time I see you make that faceI wanna love you all over the placeDon't do it, babyDon't do it to me, no[Big Sean - Rap]I know you don't wanna talk, rightWe've been on and off like the crosslightsYou heard I'm playin' with them hoes like I golf, right?When I touch you, I get frostbiteGirl you're so cold, so cold, so coldHow we so young but livin' so old?In the bed together but we sleepin' soloHectic, drive you locoYou supposed to me my uno, YokoOh no, round two againWe've been fighting more than Ryu and KenLast time we argued eight straight daysI learned my lesson, I got straight AsAnd I know it's deeper than masseusesOh, you know I eat the cookie like I'm LuciusGo ahead and take the timeBut it's a waste of time if your waist ain't on mineThink about itYou ain't gotta make your mind upYou ain't gotta make your mind up right nowRight now, don't rush, no pressureYou ain't gotta make your mind upYou ain't gotta make your mind up right nowI'll be waiting for youDon't rush, no pressureYou ain't gotta make your mind upYou ain't gotta make your mind up right nowRight now, don't rush, no pressureYou ain't gotta make your mind upYou ain't gotta make your mind up right nowI'll stillDon't rush, no pressureYou ain't gotta make your mind up right nowI know I did you wrongLet your heart healDon't rush, no pressure... 感謝 Hin Jai  提供歌詞 感謝 Hin Jai  修正歌詞
"
47,2015-11,No Sense,https://mojim.com//twy107945x37x8.htm,"(feat. Travis Scott)Yeah, yeahIt don't make no sense unless I'm doing it with youIt don't make no sense unless I'm doing it with you(Alright)The sun don't set the same as you're watching it go down with meThere won't sleep the same unless you're waking up in here with meOh, my heart's a vacant house when you're gone away, it's so emptyAnd love don't make no sense when it's empty (Oh no)I've driven almost every carIt ain't the same when I'm without you, booBeen around a million starsNone of them shine brighter than youThe sky be so dark now without youYeah, ooh, babyIt don't make no sense unless I'm doing it with youIt don't make no sense unless I'm doing it with youOh been around the world ain't the same without youIt don't make no sense unless I'm doing it with youFocus ain't the same if the picture ain't got you in itAnd every limelight Emotions ain't the same if it ain't about you, I don't get itEver since the beginning nowYou had that effect on meAll I wanna do is you, ohI mean that so literallyDon't nobody go higher than youAll of the angels must be lonely now, without you, woahIt don't make sense, noIt don't make no sense unless I'm doing it with youCause I'm doing it with you babyIt don't make no sense unless I'm doing it with youI only want to hear your voice, yeahOh, been around the world, ain't the same without youHad to find out the hard wayIt don't make sense, noIt don't make no sense unless I'm doing it with you(Going way up, way up)It don't make no sense unless I'm doing it with you(Way up, way up, way up)(Yeah, slow down stay up, stay up, stay up)It don't make no sense unless I'm doing it with you[Travis Scott:]Time and time again I break a planWithout you girl I ain't the manCould never be all I could beYou overstand, I'm incompleteApparently, you gotta know I hate thatHow am I supposed to take that?Boo'd up, missing all of thatGotta be laying in thatRolled up, put a flame to thatCouple times you would made it back, be patientWon't you pull up to me now, live forever youngIt's amazingI don't want to sleep unless you at homeIt don't make sense, noIt don't make no sense unless I'm doing it with youNo, It don't make senseIt don't make no sense unless I'm doing it with youNo, it don't make sense, it don't make senseIt don't make no sense unless I'm doing it with you(Alright, yeah, alright) 感謝 Hin Jai  提供歌詞
"
48,2015-11,The Feeling,https://mojim.com//twy107945x37x9.htm,"You are to meA part of me like anatomyYou're pullin' meYou're pullin' me in like your gravityI'm notorious for thinkin' you're fully beautiful instead of hollowSugar on your lips it's hard to killJagged like a pill, so hard to swallowAm I in love with you?...Am I in love with you?...Or am I in love with the feeling?Trying to find the truth, trying to find the truthSometimes the heart is deceivingCan't get out of my headI need you to save meIf I ever lose you, know that maybe I'm crazyIn love with you, am I in love with you?Or am I in love with the feeling?You give to meEverything, anything that I could dreamAt least that's what it seemsCould it be? I don't know what's come to meI'm notorious for thinking you're fully beautiful instead of hollowSugar on your lips it's hard to killJagged like a pill, so hard to swallowAm I in love with you?Am I in love with you? Or am I in love with the feeling?Trying to find the truth, trying to find the truthSometimes the heart is deceivingCan't get out of my head, I need you to save meIf I ever lose you, know that maybe I'm crazyIn love with you, am I in love with you?Or am I in love with the feeling?I'm sinking faster and fasterBetween heaven and disasterSorry for making you feel like I'm standing on the borderlineAm I in love with you...?Am I in love with you...?Or am I in love with the feeling?Trying to find the truth, trying to find the truthSometimes the heart is deceivingCan't get out of my head, I need you to save meIf I ever lose you, know that maybe I'm crazyIn love with you, am I in love with you?Or am I in love with the feeling?--------------------------------------------------[Justin Bieber:]You are to meA part of me just like anatomyYou're pulling meYou're pulling me in like you're gravityI'm notorious for thinking you're full of beautifulInstead of hollowSugar on your lips, it's hard to killJagged like a pill, so hard to swallow[Justin Bieber & Halsey:]Am I in love with you? Am I in love with you?Or am I in love with the feeling?Trying to find the truth, trying to find the truthSometimes the heart is deceivingCan't get out of my head, and I need you to save meIf I am delusional then maybe I'm crazyIn love with you, am I in love with you?Or am I in love with the feeling?[Justin Bieber:]You give to meEverything, anything that I could dreamAnd at least that's what it seemsCould it be I don't know what's good for me?I'm notorious for thinking you're full of beautifulInstead of hollowSugar on your lips, it's hard to killJagged like a pill, so hard to swallow[Justin Bieber & Halsey:]Am I in love with you? Am I in love with you?Or am I in love with the feeling?Trying to find the truth, trying to find the truthSometimes the heart is deceivingCan't get out of my head, and I need you to save meIf I am delusional then maybe I'm crazyIn love with you, am I in love with you?Or am I in love with the feeling?[Justin Bieber:]I'm sinking faster and fasterBetween heaven and disasterSorry if I made you feel likeI'm standing on the borderline[Justin Bieber & Halsey:]Am I in love with you? Am I in love with you?Or am I in love with the feeling?Trying to find the truth, trying to find the truthSometimes the heart is deceivingCan't get out of my head, and I need you to save meIf I am delusional then maybe I'm crazyIn love with you, am I in love with you?Or am I in love with the feeling? 感謝 Hin Jai  提供歌詞
"
49,2015-11,Life Is Worth Living,https://mojim.com//twy107945x37x10.htm,"Ended up on a crossroadTried to figure out which way to goIt's like you're stuck on a treadmill running in the same placeYou got your hazard lights on nowHoping that somebody would slow downPraying for a miracleOoh show you graceHad a couple dollars and a quarter tank of gasWith a long journey aheadSeen a truck pull overGod sent an angel to help you outHe gave you directionShowed you how to read a mapFor that long journey aheadSaid it ain't ever overOh, even in the midst of doubtLife is worth livingLife is worth living, so live another dayThe meaning of forgivenessPeople make mistakesDoesn't mean you have to give inLife is worth living againRelationship on a ski slopeAvalanche comin' down slowDo we have enough time to salvage this love?Feels like a blizzard in April'Cause my heart, it's just that coldSkating on thin ice but it's strong enough to hold us upSeen her scream and hollerPut us both on blastTearing each other down When I thought it was overGod sent an angel to help us out, yeahHe gave us directionShowed us how to make it lastFor that long journey aheadSaid it ain't ever overNo, even in the midst of doubtLife is worth livingLife is worth living, so live another dayThe meaning of forgivenessPeople make mistakesDoesn't mean you have to give inLife is worth living again, ohLife is worth living againWhat I get from my reflection?Is a difference in perception?From what the world may seeThey tried to crucify meI ain't perfect, won't denyMy reputation's on the lineSo I'm working on a better meLife is worth living, oh yeahLife is worth living, so live another dayThe meaning of forgivenessPeople make mistakesOnly God can judge meLife is worth living againAnother dayLife is worth living again 感謝 Hin Jai  提供歌詞
"
50,2015-11,Where Are Ü Now,https://mojim.com//twy107945x37x11.htm,"I gave you the key when the door wasn't open, just admit itSee I gave you faith turned your doubt in to hoping, can't deny itNow I'm all alone and my joys turned to mopingTell me here, where are you now that I need you?Where are you now?Where are you now that I need ya?Couldn't find you anywhereWhen you broke down I didn't leave yaI was by your sideSo where are you now that I need ya?Where are you now that I need ya?Where are you now that I need ya?Where are you now that I need ya?Where are you now that I need ya? I gave you attention when nobody else was payin'I gave you the shirt off my back what you sayin'To keep you warmI showed you the game everybody else was playin', that's for sureAnd I was on my knees when nobody else was prayin', oh lordWhere are you now that I need ya?Where are you now that I need ya?Where are you now that I need ya?I need you, I need you, I need you, I need youI need you, I need you, I need you, I need youI need you the most 感謝 Hin Jai  提供歌詞
"
51,2015-11,Children,https://mojim.com//twy107945x37x12.htm,"What about the children?Look at all the children we can changeWhat about a vision?Be a visionary for a changeWe're the generationWho's gonna be the one to fight for it?We're the inspirationDo you believe enough to die for it?Who's got the heart? Who's got it?Whose heart is the biggest?Wear it on your sleeveThat we can make a differenceWho's got the heart? Who's got it?Whose heart is the biggest?Wear it on your sleeveThat we can make a differenceOh yeahWho's got the heart?Oh yeahWhat about the children?Look at all the children we can change What about a vision?Be a visionary for a changeWe're the generationWho's gonna be the one to fight for it?We're the inspirationDo you believe enough to die for it?Who's got the heart? Who's got it?Whose heart is the biggest?Wear it on your sleeveThat we can make a differenceWho's got the heart? Who's got it?Whose heart is the biggest?Wear it on your sleeveThat we can make a differenceThat we can make a differenceOh yeahWho's got the heart?Oh yeahOh yeahOh yeah 感謝 Hin Jai  提供歌詞
"
52,2015-11,Purpose,https://mojim.com//twy107945x37x13.htm,"Feeling like I'm breathing my last breathFeeling like I'm walking my last stepsLook at all of these tears I've weptLook at all the promises that I've keptI put my heart into your handsHere's my soul to keepI let you in with all that I canYou're not hard to reachAnd you bless me with the best giftThat I've ever knownYou give me purposeYeah, you've given me purposeThinking my journey's come to an endSending out a farewell to my friends, forever peaceAsk you to forgive me for my sins, oh would you please?I'm more than grateful for the time we spent, my spirit's at easeI put my heart into your handsLearn the lessons you teachNo matter what, wherever I amYou're not hard to reachAnd you've given me the best giftThat I've ever known You give me purpose everydayYou give me purpose in every wayOh, you are my everything...Oh, you are my everything...I don't know if this is wrongBecause someone else is telling me that it's wrongBut I feel this so let me just like, try my best not to let this happen againWe weren't necessarily put in the best position to make the best decisions.You can't be hard on yourselfFor these were the cards that you were given so you have to understand that these, like...That's not who you areYou're trying to be the best you can be but that's all you can doIf you don't give it all you got, you're only cheating yourselfGive it all you gotBut if it ends up happening, it ends up happening.That's what it's....that's what's happening with meIt's like God I'm giving it all I got, sometimesI'm weak and I'm gonna do it, and it's like I'm not giving myself graceI'm just like understanding, that's just how it is. 感謝 Hin Jai  提供歌詞
"
53,2015-11,Been You,https://mojim.com//twy107945x37x14.htm,"Feeling the remnantsGot it in an instanceBlink of an eye(no goodbye)I had a notion deep as the oceanBlue like the sky, ohhh my!Like a permanent stain wishing I could just wash away, away...Prayed our love wasn't vainWho was to blame for all the pain?For all the pain?If I would've knownIf I would've knownIf I would have known it could have been youIf I had the chance, if I had the chance I'd make us brand newI never wanted to be, wanted to be your remnantsNo, but if I, if I would've knownIf I would have known it could have been you, been youThere are repercussions, I'm missing your lovingMust be the night, the ghost of a lifeAll of the memories A serenity dwindling my mindAll the timeLike a permanent stain wishing I could just wash away, awayPrayed our love wasn't vainWho was to blame for all the pain? For all the pain?If I would've known, if I would've knownIf I would have known it could have been youIf I had the chance, if I had the chance I'd make us brand newI never wanted to be, wanted to be your remnantsNo, but if I, if I would've knownIf I would have known it could have been you, been youIf I would've known, if I would've knownIf I would have known it could have been youIf I had the chance, if I had the chance I'd make us brand newI never wanted to be, wanted to be your remnantsNo, but if I, if I would've knownIf I would have known it could have been you, been you 感謝 Hin Jai  提供歌詞
"
54,2015-11,Get Used To It,https://mojim.com//twy107945x37x15.htm,"Subjected to my systemReflectin' on the daysWhen we used to be just friendsProtected both our interestOur trust was in a bankThat's where our hearts were safeAnd then we got closerSeparated from my exSo we got closerOhhhh, in every visitFeelings got strongerNow this is out our handsOur love is here to staySo get used to me checking inAll dayGet used to me falling throughJust to see your faceThere ain't a momentI won't need your braceGet used to me touching youGet used to me loving youOh get used to it, ehOh get used to it, ehOh get used to it, ohhhh and ohhhhhGet used to me holding youGet used to me woeing youOh get used to itAnd I'ma April shower youForever if I May'Til your flowers bloom in JuneMake sure that our fireworksBe your 4th of JulyFor lifeAs long as you stand right by my sideKeep growing closerThroughout OctoberOh counting down, it's almost Christmas EveOh seven days shy of New Year's EveThen we'll be celebratingSo get used to me checking inAll day Get used to me falling throughJust to see your faceThere ain't a momentI won't need your braceGet used to me touching youGet used to me loving youOh get used to it, ehOh get used to it, ehOh get used to it, oh and ohGet used to me holding youGet used to me woeing youOh get used to itI ain't going nowhereI ain't going nowhere, oh noI ain't going nowhereI ain't going nowhere, oh noPut your faith in meI'll be all you need, I swearYeah yeahI'm gonna be right here, yeahSo get used to me checking inAll dayGet used to me falling throughJust to see your faceThere ain't a momentI won't need your braceGet used to me touching youGet used to me loving youOh get used to it, ehOh get used to it, ehOh get used to it, oh and ohGet used to me holding youGet used to me woeing youOh get used to itI know you getting used to itI know you getting used to it(Get used to it)I know you getting used to itI know you getting used to it(Oh get used to it) 感謝 Hin Jai  提供歌詞
"
55,2015-11,We Are,https://mojim.com//twy107945x37x16.htm,"Happy birthdayYou ain't gotta question itYou already know the answerThe truth'll make us relevantHurts but it's necessaryDon't want us to lose what we are, noDon't want us to lose what we areLose what we areIf it ain't broke then we don't need to fix itBelieving in that she say'll have you lividNo they won't be happy 'til your love is overThey tryna break us up but you don't wanna get itThey ain't never had your back like I got itThey ain't never had trust like how we got itSo they can't help but to come and hate on itThey see what we got and you know they want itDon't question itYou ain't gotta question itYou already know the answerThe truth'll make us relevantHurts but it's necessaryDon't want us to lose what we are, noDon't want us to lose what we areLose what we areIt's like you're always looking for a problemBut there ain't enough equations for you to solve 'emSo quick to turn nothin' right into somethin'Take the numbers out my phone, go 'head and call 'emThey ain't ever had my back like you got itThey ain't never had a chance, how you got itSo they can't help but to come and hate on itThey see what we got and you know they want itDon't question itYou ain't gotta question it You already know the answerThe truth'll make us relevantHurts but it's necessary, yeahDon't want us to lose what we are(Don't wanna lose, no)Don't want us to lose what we are(Yeah) Lose what we are (Yeah)She texts me 'How's you love life?'And 'How are you?', I said 'I'm good'They only get as close as you, allow them toWe should be closer togetherWarm oceans, better weatherInstead of us playing games foreverShe says whateverI says whateverWho get you wetter than the half moon wearer?HSTRY sweaterSerendipity when you with meSwear you love that one thing we didThat one time in that one placeBlew your mind, you got my mind gone when I'm homeI'm serious girl, a much older dude, a whole 42I've accomplished my goals, it's only youYou and I in that Wraith, retired my pimp super-fly capeJust my Mets cap and my batchAnd I'm straight, Esco (don't question it)You ain't gotta question it, ohYou already know the answerThe truth'll make us relevantHurts but it's necessary, yeahDon't want us to lose what we are(Don't wanna lose, no)Don't want us to lose what we are(We can't lose, no!)Lose what we are, ah 感謝 Hin Jai  提供歌詞
"
56,2015-11,Trust,https://mojim.com//twy107945x37x17.htm,"Oh oh babyYeah, oh ohIf I believe in love and you believe in loveThen we can be in love somehowIf you want the best for usLike I want the best for usThen we gotta learn to trust right nowDon't let this effort go to wastePut our all in itDon't want to be left with the questions, whyLet's be honest with ourselvesDid we really come this farJust to watch it go down the drain?Yeah, sometimes the heart can see what's invisible to the eyeAll you gotta do is listen to your deepest feelingsThey don't ever lieWell giving up is immatureThere's so much more to live forThat I want to see us together nowCause we're strong enough to endure, woahIf I believe in love and you believe in loveThen we can be in love, somehowIf you want the best for usLike I want the best for usThen we got to learn to trust right nowGrowing pains come along with these changesSome people get closer some people separate, yeahDon't think we should separateAnd we both adore one another You're a dream come trueWe should start off brand newThat's what we ought to doYeahYeah, sometimes the heart can see what's invisible to the eyeAll you gotta do is listen to your deepest feelingsThey don't ever lieWell giving up is immatureThere's so much more to live forThat I want to see us together nowCause we're strong enough to endure, woahIf I believe in love and you believe in loveThen we can be in love somehowIf you want the best for usLike I want the best for usThen we gotta learn to trust right nowTrust me right nowYeah, yeah, yeah-ah-ah-ahOh, we gotta learn to trust right nowYeah, yeah, yeah-ah-ah-ahGirl you gotta learn to trust me right nowHey, hey, yeahIf I believe in love and you believe in loveThen we can be in loveIf you want the best for usI got the best for usWe gotta learn to trustWe gotta learn to trustYeah, woah woah 感謝 Hin Jai  提供歌詞
"
57,2015-11,All In It,https://mojim.com//twy107945x37x18.htm,"Don't do nothin' 'less your heart's in itHeart's in it, heart's in itDon't do nothin' 'less you're all in itAll in it, all in itIf you got a twenty for all of your triesTwenty for all of the times, the times you got back up, woahYou'd be a billionaire in a yearThat's what you gotta think 'till you're there, on the record lineIf you got a diamond for all of your passion, diamond for your dedicationYou could be icy like cake and icy for every occasion, gotta go hard, yeahStill don't condone it, love is a componentYou're the only opponent, gotta seize the momentAnd don't do nothin' 'less your heart's in itHeart's in it, heart's in itDon't do nothin' 'less you're all in itAll in it, all in itGonna give me timeSaid I won't hurt my sideDon't do nothin' 'less you're all in itAll in it, all in itAll in it, all in itBaby, I had a good time, and yes I pop stringsA guitar with only one string, I can only play one song, oohA simple melody, simple enough to make the world singStrong enough to make your mood swing, you know what I mean If you got a diamond for all of your passion, diamond for your dedicationYou could be icy like cake and icy for every occasion, gotta go hard, yeahStill don't condone it, love is a componentYou're the only opponent, gotta seize the momentAnd don't do nothin' 'less your heart's in itHeart's in it, heart's in itDon't do nothin' 'less you're all in itAll in it, all in itGonna give me timeSaid I won't hurt my sideDon't do nothin' 'less you're all in itAll in it, all in itAll in it, all in itShe growing up aightI always felt like I had to be the best at everythingBecause I, I just didn't think I wasn't good enoughAnd maybe if I was good at something, that I'd get recognition from thatBut I quickly found out that, I wasn't going to get the recognition that I wanted or that I neededBecause, because people aren't perfectAnd, by not being perfect you, you sometimes can disappoint peopleAnd with God, it's like he's perfect and he never disappointsSo I just get my recognition from himAnd give him recognition 感謝 Hin Jai  提供歌詞
"
58,2014-01,Swap It Out,https://mojim.com//twy107945x16x1.htm,"Open up to me, it's all you gotta doGive me all your heart, swap it mine out with youSwap it out with youSwap it out with youCome into my worldI gave my world to youWe can swap, swap, swap it outI can show you what I'm talking aboutBe obliged just to show you howFollow my lead, that's what you oughta doNo pressureSwapping mine ain't ever been a crimeIf it was then I'd do the timeThrow away the keys as long as I'm here with youForeverEye for an eyeI'm the one that told youWipe your pretty eyes, dry 'em on my shoulderYou ain't gotta try, try to get closerFifty-fifty here, let's make it, devise itSimulate the loveTry it 'for you knock itYou ain't gotta rushBut you ain't gotta stop itOpen up to me, it's all you gotta doGive me all your heart, swap mine out with youSwap it out with youSwap it out with youCome into my worldI gave my world to youWe can swap, swap, swap it outOh, swapping out will only change your lifeIt's worried 'bout the sacrificeAfter all what do we have to lose?NothingDon't separate our destinyBy separating you from meThese are the terms That we're made for each otherEye for an eyeI'm the one that told youWipe your pretty eyes, dry 'em on my shoulderYou ain't gotta try, try to get closerFifty-fifty here, let's make it, devise itSimulate the loveTry it 'for you knock itYou ain't gotta rushBut you ain't gotta stop itOpen up to me, it's all you gotta doGive me all your heart, swap mine out with youSwap it out with youSwap it out with youCome into my worldI gave my world to youWe can swap, swap, swap it outDon't be afraid, darlingI got your back, babyOh, you don't gotta worry, noYou gotta know that, babyOpen up to meOpen up to me, it's all you gotta doGive me all your heart, swap mine out with youSwap it out with youSwap it out with youCome into my worldI gave my world to youWe can swap, swap, swap it outWe can swap out our loveOver and over and over againOh, you ain't gotta be afraidOh, your love is in my handsMy hands, your love is in my handsOh, your love is in my hands
"
59,2014-01,One Life,https://mojim.com//twy107945x17x1.htm,"So girlYou just be honest with me, I know we can make this workI love youI know that you afraid, babeBut you don't need to be saved, babeYou just need someone who understandsAnd I think I need the same, babeShow me where you at, let's keep it honestHome is where you at and that's a promiseOpen up and never keep it from usNothing left between us, baby, nothingTell me what you want, let's keep it gangstaTell me who created you, I'd thank herOpen up and never keep it from usNothing left between us, babyHopefully you'll give me a chanceAll I want is love and romanceI wanna give it all, give it all to youI wanna dream what you dreamGo where you're goingI only have one lifeAnd I only wanna live it with youI wanna sleep where you sleepConnect with your soulThe only thing I want in lifeI only wanna live it with youOh yeah, oh yeahI only wanna live it with youOnly wanna live it with youTell me what you want, I can't believe itI know that if we make it there's a reasonSometimes the sun shines, babySometimes it ain't breezyI hope that maybe this time it may be different I told you I'mma make it, that commitmentYeah, you took your shot and didn't miss itAin't nothing more attractive than a missionHopefully you'll give me a chanceAll I want is love and romanceI wanna give it all, give it all to youI wanna dream what you dreamGo where you're goingI only have one lifeAnd I only wanna live it with youI wanna sleep where you sleepConnect with your soulThe only thing I want in lifeI only wanna live it with youOh yeah, oh yeahI only wanna live it with youOnly wanna live it with youIf I came to your crib would you open the door?I don't wanna go down that road no moreSaid you wanted it bad, but girl, I wanted it moreYou're the only one I wanna be with, yeahI wanna dream what you dreamGo where you're goingI only have one lifeAnd I only wanna live it with youI wanna sleep where you sleepConnect with your soulThe only thing I want in lifeI only wanna live it with youOh yeah, oh yeahI only wanna live it with youOnly wanna live it with you
"
60,2014-01,Memphis,https://mojim.com//twy107945x18x1.htm,"I love you, need you, need you here to stayGirl, you're on my mind like 24/7Every single time that I'm not with youIf you spend the night, baby, it could be heavenHit me on my line if you're tryna come throughI feel my heartbeat bumping to the bassShe give me butterflies and they won't go awayUnder the stars, she took my hand and said'Love you, need you, need you here to stay'I'd like to give you what you needI try but you're making it hard for meHow do I make you believe?'Cause I love you, need you, need you here to stayI'd like to give you what you needI try but you're making it hard for meHow do I make you believe?'Cause I love you, need you, need you here to stayEvery time you're distant, girl, something is missingAnd wish that I could fix it, I wish things were differentWhat else, what else, if you love me, girl, then say itSay what else, what else, if you wanna be my babyI feel my heartbeat bumping to the bassShe give me butterflies and they won't go awayUnder the stars, she took my hand and said'Love you, need you, need you here to stay'I'd like to give you what you needI try but you're making it hard for meHow do I make you believe?'Cause I love you, need you, need you here to stay I'd like to give you what you needI try but you're making it hard for meHow do I make you believe?'Cause I love you, need you, need you here to stayIs this what you want? The baddest, the baddestI know what you want without askingI hit once, have to have it, I hit it twice, it's a habit, don't get caught up in trafficI heard that it's storming outside, let's do that on the mattressI just keep asking is it real, is it real? Look, tell me, is it real?Yep, real enough to go and get it tattedGive you flowers, now you look like you're on a pageantI can take you to the crib, condo, or the cabin, what's up?If you make it, I can make it happen, I can grant itDon't you take my 'grant it' though for grantedI know that's not your intent, we ain't even campingAnd to leave this bed I'mma need a fucking ransomMan, I got her screaming 'Finally Famous!' when we fly aroundNever lie to you 'less I lie you downI put the writing on the wall, but you don't understand it all like we in ChinatownWe one and one, both one of ones, and when you put the twos togetherThat's not twenty-two, it's forever, I promise 20-20 couldn't even make it clearerI swear, Sean DonI'd like to give you what you needI try but you're making it hard for meHow do I make you believe?'Cause I love you, need you, need you here to stayI'd like to give you what you needI try but you're making it hard for meHow do I make you believe?'Cause I love you, need you, need you here to stay
"
